CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,
#DIV/0!,0.940585691,0.020666307,-0.118723816,-0.191340044,0.033979482,-0.108670072,-0.209854342,0.096082147,-0.063626743,0.00450281,0.125524089,0.044914272,-0.214580714,0.577364544,0.249080638,-0.750772714,0.616494286,-0.285745455,-1.04839576,1.016430348,0.520353908,0.291319054,0.300691561,0.107406802,-0.005835944,0.687360825,1.166172649,#DIV/0!,#DIV/0!,0.171023172,0.144203597,1.11486459,0.815609266,pre
0.5423975,-0.462795319,0.021853706,0.073469532,-0.125859588,0.04381981,-0.094124372,-0.128246634,0.10231956,0.010440008,-0.043579602,0.150992337,0.111980557,0.069711891,0.535455619,0.307603682,-0.422666359,0.453269237,-0.488273196,-0.299830677,0.863934444,0.512247116,0.337853674,0.295874363,0.140960895,0.537072015,1.453585189,0.865972247,#DIV/0!,#DIV/0!,-0.035629708,0.05827547,-0.39463787,-2.180602703,pre
0.5423975,-0.814221474,0.017137653,0.131969162,0.282628834,0.049821361,-0.066037251,-0.087607439,0.09512122,0.054105945,0.028217451,0.145632092,0.093810855,-0.248469484,0.51074391,0.21595459,0.214414412,0.402261351,-0.273330641,-0.852756473,0.806139487,0.461340085,0.289719448,0.287309184,0.143625315,-0.428850586,1.634500392,1.411291039,#DIV/0!,#DIV/0!,1.536224579,0.503413847,2.767373182,-1.084618631,pre
0.5423975,-0.38175823,0.061467829,0.015552203,0.528802248,0.024737317,-0.048635425,-0.07715923,0.095495709,0.077613345,0.000986385,0.151280939,0.111856864,-0.305123199,0.510853386,0.206608786,-1.024620639,0.3923047,-1.253221285,-0.654537631,0.818063157,0.464781186,0.314587931,0.245229513,0.099184934,-0.194324797,0.304797579,2.811610268,#DIV/0!,#DIV/0!,2.19333209,0.452497925,-0.40285021,-1.827263834,pre
#DIV/0!,-0.38628975,0.121091925,0.201693504,0.784586353,0.080318774,-0.000779976,-0.027216449,0.142510416,0.12086425,0.037396391,0.14270176,0.124009409,0.13319832,0.488077933,0.211958135,0.890078422,0.344032595,-0.195202344,-0.568702091,0.804087478,0.438157971,0.313559579,0.254907959,0.144302692,-0.032218394,0.849762393,2.797022759,#DIV/0!,#DIV/0!,-0.403357222,0.095563705,-1.774424124,-1.32128379,pre
0.5423975,0.697562901,0.203340756,0.144813618,-0.203192029,0.072811759,0.025781339,-0.013014241,0.170833204,0.144017917,0.030528487,0.159486141,0.10868518,0.023262624,0.47281697,0.187703624,0.090062374,0.333749113,0.023695163,-0.416866901,0.766216339,0.438448689,0.315878534,0.254726369,0.164650221,1.057835137,1.332832113,2.021831125,#DIV/0!,#DIV/0!,0.894939779,0.956606721,-1.292876005,1.889540245,pre
0.5423975,-1.449055352,0.171161712,0.043373016,0.238292362,0.138346308,0.08123695,0.027765797,0.167230759,0.175178828,0.010135297,0.158866888,0.138279957,-0.023156663,0.457381487,0.228173444,-0.702190271,0.264728278,-0.481368321,-1.087826847,0.706239683,0.406376666,0.270081975,0.227440286,0.134511516,1.439050548,1.447484623,1.94410736,#DIV/0!,#DIV/0!,0.899005168,0.0377169,-1.069462726,-1.588794097,pre
0.5423975,1.331737569,0.212625198,0.21378476,0.902032266,0.102007925,0.094442284,0.032031943,0.20535773,0.182240634,-0.007688519,0.170844098,0.080489864,-0.024059729,0.438641706,0.211178005,-1.80120483,0.33519145,-0.306535727,-0.999420615,0.78200397,0.3904569,0.275621319,0.237480099,0.143147967,1.097191575,0.870743723,2.80609991,#DIV/0!,#DIV/0!,0.487242293,0.745505602,2.306428148,-0.671050459,pre
#DIV/0!,-0.303314314,0.198205206,0.1986243,0.268495061,0.080251052,0.095719528,0.037171604,0.174902923,0.193023591,0.039572681,0.175622874,0.103991019,-0.046438859,0.477728927,0.233864856,0.420496709,0.320054762,-0.733972874,-0.830723043,0.730935779,0.399646874,0.281956499,0.245811407,0.129057904,1.03042814,0.859052264,2.103631444,#DIV/0!,#DIV/0!,0.168405027,0.18992601,1.11486459,-1.946845011,pre
-0.72930948,-1.786578498,0.213056477,-0.240368492,-0.228960927,0.110513938,0.127297069,0.037437985,0.186912054,0.195096506,0.02095538,0.16330145,0.111606554,-0.121381645,0.435912396,0.277188393,-0.378540372,0.422753587,0.144585274,-0.96087497,0.817734522,0.348201514,0.211471941,0.222111861,0.094891048,0.728786869,0.339983488,1.334561641,#DIV/0!,#DIV/0!,-0.4059444,0.712702189,-3.7006166,1.975867882,pre
#DIV/0!,1.540388544,-0.137574408,0.353260153,0.926065131,0.093884183,0.110868999,0.048877245,0.183737763,0.202576249,0.017015365,0.155991029,0.163707476,-0.073744803,0.437246273,0.247024915,-0.794484624,0.374177341,-0.267348763,-0.43999768,0.752039463,0.332442073,0.226633603,0.234409147,0.124741532,0.102080187,0.335072262,1.127632039,#DIV/0!,#DIV/0!,0.478811459,0.308836815,1.325693668,-0.084298277,pre
0.5423975,2.495933508,0.103756794,0.22974859,0.968974564,0.117332592,0.12902665,0.056367841,0.169359596,0.201625993,0.057798895,0.159600252,0.172321684,-0.050714351,0.417295011,0.263967653,-0.559892693,0.23055039,-0.527725173,0.011574187,0.568035596,0.358330529,0.289714887,0.228970416,0.16421464,0.52523192,1.800903522,2.121440891,#DIV/0!,#DIV/0!,0.361201116,0.111747421,2.29522787,0.720901506,pre
0.5423975,-1.32318559,-0.02158451,0.254303016,0.513591081,0.092452637,0.114375986,0.061675647,0.196225159,0.200209086,0.063975352,0.159280672,0.123936584,-0.236537905,0.39330136,0.283334437,0.477838608,0.288766626,-0.426634793,-1.596079901,0.620832578,0.35984577,0.242452771,0.194227148,0.087731027,0.358573273,0.782561782,1.563133772,#DIV/0!,#DIV/0!,0.342749857,1.288279811,2.267227175,-1.275445379,pre
#DIV/0!,-0.529545344,0.083368584,-0.116179567,0.113161631,0.109319102,0.131909102,0.073837631,0.211371899,0.201742082,0.068674464,0.165900841,0.158013341,-0.275627916,0.398315715,0.288528425,-0.386624803,0.330925528,-0.348813707,-0.740861439,0.662936607,0.345311163,0.242752933,0.197663794,0.096599421,1.271031433,0.525697219,1.35073365,#DIV/0!,#DIV/0!,0.479356105,0.429224706,0.13866501,-0.918018561,pre
0.5423975,0.241629753,0.063736985,0.137257064,0.708664187,0.064498129,0.110872326,0.073800137,0.187672545,0.193216142,0.062123338,0.159312093,0.114683548,-0.397795512,0.405630208,0.281545777,-0.724244179,0.311351555,-0.35980695,-2.046728885,0.633422157,0.309744854,0.213428245,0.16804525,0.061052824,1.749316432,0.257468349,3.962896919,#DIV/0!,#DIV/0!,0.123509628,0.969887914,1.691045883,-0.536227264,pre
#DIV/0!,-0.338838076,-0.019689292,-0.039871491,0.566893877,0.159780665,0.147661739,0.077666368,0.206268479,0.192690404,0.055012,0.134658344,0.10395365,0.187419963,0.327699606,0.299636722,-0.193420755,0.201574586,-1.502125605,-0.035429702,0.50072946,0.30408464,0.256034961,0.177628093,0.086526537,1.432216494,0.713540568,4.883799481,#DIV/0!,#DIV/0!,0.684822575,0.335437137,2.036754658,-0.105325062,pre
0.5423975,0.75706336,-0.020640414,0.261684246,1.179127238,0.143863256,0.135985446,0.085652409,0.169412107,0.187908784,0.065923216,0.125973258,0.126825424,-0.417771768,0.299225493,0.143382899,-0.600051843,0.21948601,0.135562401,-0.095477867,0.525711685,0.27898605,0.231155477,0.14609449,0.073129069,1.052272689,1.054864079,2.300637342,#DIV/0!,#DIV/0!,0.599079708,-0.08127742,-0.908755143,0.459962706,pre
-1.36516297,0.220544621,0.039869986,0.01986226,0.464244673,0.095978959,0.123978601,0.081982833,0.17327116,0.190927193,0.069924782,0.139460586,0.094796225,-0.038395039,0.317183822,0.231528306,-0.395206476,0.206590552,-0.222783382,-0.032004329,0.525642836,0.299187212,0.251687846,0.178935674,0.123456867,1.48260019,1.670542302,2.304661469,#DIV/0!,#DIV/0!,-0.371739812,0.642446838,1.444111043,0.027529452,pre
-3.27272344,1.606916278,0.028030936,0.046594755,0.76795552,0.091005897,0.125738431,0.090611782,0.186801584,0.186648903,0.074290015,0.124818162,0.05862091,0.274352353,0.261872451,0.346826972,0.9122805,0.31017408,0.322310917,-0.926195462,0.583785774,0.297417721,0.228968322,0.195690093,0.099606348,1.678620752,0.667999826,1.804336635,#DIV/0!,#DIV/0!,2.306107388,1.144752651,0.631311324,-1.530950953,pre
0.5423975,-0.705076014,-0.078580268,0.166895763,0.29620936,0.029219898,0.091498469,0.111529835,0.13108246,0.178786333,0.058353759,0.130939861,0.083789715,-0.234190603,0.275410441,0.16974053,-0.089722193,0.165382512,-0.751470728,-0.121654374,0.432550137,0.281347621,0.240620337,0.177798075,0.099857349,1.619496107,1.370783013,1.629255294,#DIV/0!,#DIV/0!,0.501369583,-0.053737042,-1.782820973,-1.284197214,pre
0.5423975,1.453391015,-0.101793962,0.282608162,1.304606087,0.06567511,0.104321252,0.089179732,0.126207784,0.184325168,0.089381706,0.10778272,0.052506536,0.002463143,0.192875106,0.150984128,-0.940652119,0.208223342,-0.473990737,-0.543529392,0.450359531,0.273084317,0.213176325,0.158116133,0.071589074,1.278782435,0.595304758,2.014339412,#DIV/0!,#DIV/0!,1.05953602,0.538810596,0.769469364,-0.863838418,pre
0.5423975,-1.075221738,0.000804088,0.175702584,0.822326667,-0.047546805,0.062047805,0.086864387,0.103841161,0.183262018,0.100935385,0.132747871,0.078507882,-0.105073086,0.223432286,0.198896787,-0.68289426,0.214218192,-0.169438954,-0.03387917,0.443810366,0.259939958,0.199275849,0.167823171,0.07944513,1.238301441,0.589595361,2.036080183,#DIV/0!,#DIV/0!,-0.304075889,0.122207043,-2.865909695,-0.864287746,pre
#DIV/0!,0.158873999,-0.101105403,0.086452603,0.321244737,0.078058376,0.109496247,0.108651201,0.1643873,0.184010495,0.046285761,0.122526941,0.085010653,0.087181726,0.237255836,0.278068348,0.566906003,0.236718886,-1.215050787,-1.089440851,0.446466579,0.276430774,0.215779929,0.171936892,0.070584256,1.802926498,0.579879406,3.379428214,#DIV/0!,#DIV/0!,1.218939038,0.510389991,0.7694694,0.731486753,pre
0.5423975,-1.13954935,-0.113583526,-0.04256916,-0.102369558,-0.111052678,0.024123326,0.113056573,0.06073211,0.187187577,0.078641515,0.126388603,0.066195561,-0.063132098,0.224962561,0.267261512,-1.100567262,0.213871805,-1.293021355,-0.13130327,0.439379494,0.276054908,0.20333108,0.173773494,0.088828356,2.075682425,1.204575054,2.553405692,#DIV/0!,#DIV/0!,-0.491736013,0.688679773,-3.211568738,-1.120188608,pre
0.5423975,-1.075126809,-0.215663801,-0.183098536,-0.185309997,-0.004457268,0.050101393,0.079618212,0.098810584,0.184021886,0.078080235,0.157979819,0.136420746,-0.608410585,0.292171269,0.179958448,-0.478131332,0.287344662,0.480028482,-1.553320448,0.484813649,0.273637433,0.166716942,0.174894791,0.046114717,2.337511686,0.553426734,2.828679008,#DIV/0!,#DIV/0!,0.026701256,0.694339572,-1.774424124,0.035902982,pre
0.5423975,0.139558791,-0.39646115,0.272080008,1.15916531,0.024421808,0.058838808,0.051241776,0.114484657,0.182881043,0.058231504,0.140141636,0.053294258,-0.03390484,0.205111885,0.25285165,-0.227910214,0.31755239,-0.824301468,-0.379083394,0.507743461,0.308855223,0.16417919,0.211223091,0.08359012,1.197936811,0.806059697,2.998637749,#DIV/0!,#DIV/0!,1.276504971,-0.015557249,1.092256308,-1.547580077,pre
#DIV/0!,0.158800771,-0.118096284,0.017041304,0.717620723,-0.011726308,0.044413133,0.046045732,0.125010903,0.172036945,0.041129728,0.121604164,-0.027446089,0.185347744,0.15644785,0.294619845,0.383936739,0.269480593,-1.232586594,-1.05211145,0.471116737,0.291181605,0.144632044,0.210169689,0.046983548,2.045751793,1.032320496,3.229308979,#DIV/0!,#DIV/0!,0.101026356,0.829822772,0.749512375,-0.558326191,pre
-1.47331508,-0.454297663,-0.330401892,-0.107585393,0.056499612,-0.019337029,0.020997158,0.064205259,0.08556018,0.169035681,0.061785056,0.130865345,-0.015931192,-0.162927997,0.168164084,0.28393101,-0.172191208,0.317592271,-1.615067167,-0.46024048,0.48610846,0.303936079,0.177337205,0.200246813,0.07771414,0.862491225,2.09249882,1.226842847,#DIV/0!,#DIV/0!,0.664436286,0.938406341,1.575809624,0.210941411,pre
#DIV/0!,-0.475323956,-0.298176918,-0.060305933,0.221859528,-0.018848557,0.014308345,0.066017552,0.071201929,0.163980214,0.059872955,0.126143082,-0.022750134,-0.151207545,0.172460541,0.266159171,-0.330003296,0.28293403,-0.815618558,-0.65632644,0.499573189,0.287859141,0.154169204,0.203466459,0.038791951,2.112371175,0.049952342,2.748782058,#DIV/0!,#DIV/0!,1.223592704,0.549412062,-0.979031503,-0.089132967,pre
0.5423975,-1.836499399,-0.265211769,-0.245060703,-0.375490044,-0.04069846,-0.007556427,0.047640638,0.044127615,0.16039482,0.051444826,0.116391863,0.106812686,0.17272163,0.184281948,0.296731436,1.24966983,0.262509064,-0.322266894,-0.405018031,0.441198171,0.275536988,0.162988927,0.195835642,0.052074159,2.281732685,1.016558619,1.355599335,#DIV/0!,#DIV/0!,-0.264923038,0.031643267,2.651348037,2.116447496,pre
0.5423975,-0.68603114,-0.335828057,0.088849568,0.658507156,-0.046485527,-0.00764114,0.054540504,0.043259822,0.152489382,0.051110193,0.111574882,0.061325738,0.273349316,0.187241941,0.343328185,-0.227130345,0.229465467,-1.283604745,0.156920841,0.398007232,0.281020311,0.159804713,0.19329918,0.041597768,2.023976976,0.972077939,1.467452818,#DIV/0!,#DIV/0!,0.613137593,0.939616641,1.498985452,1.742100169,pre
#DIV/0!,0.769974186,-0.208237931,-0.306149482,-0.762005043,-0.031808787,0.005754601,0.048494034,0.076628545,0.14612639,0.048866693,0.1014376,-0.012708544,-0.250789399,0.163484123,0.22646414,-0.797039006,0.254220781,-0.895366563,-0.017996574,0.433212899,0.252363494,0.125654845,0.213935667,0.043144439,1.508315777,0.756950022,0.984276635,#DIV/0!,#DIV/0!,2.585194874,1.234374693,0.487175585,-1.077814725,pre
#DIV/0!,-0.338800101,-0.156040427,-0.495447815,-0.35107521,-0.119678285,-0.043057397,0.032822658,0.046586564,0.145877995,0.013276534,0.0956415,-0.040340661,-0.153190819,0.138597298,0.278805004,-0.57960179,0.229096062,-0.372094836,-0.556985396,0.401367605,0.262241167,0.106775788,0.227867959,0.071758749,1.292995273,0.783652021,4.05917648,#DIV/0!,#DIV/0!,0.365497393,0.905829059,-3.60762691,0.035751773,pre
8.40318394,0.187004565,-0.17807201,0.274569893,0.796435249,-0.093620671,-0.038758932,0.046709179,0.027256814,0.143410215,0.058219516,0.094720728,0.048378722,-0.188228114,0.153208972,0.226098062,-1.043910967,0.166603397,-1.748362348,-1.252451444,0.359046557,0.254349434,0.104853656,0.207993934,0.053601547,1.481303351,1.821555705,3.310746393,#DIV/0!,#DIV/0!,0.352372859,0.555349678,0.229272436,-0.744527682,pre
-0.411382735,-1.79624243,-0.175933434,-0.182784233,0.104087329,-0.053145912,-0.033792537,0.035788419,0.035164348,0.139778927,0.025903528,0.078038412,0.033754059,0.143008396,0.123108466,0.250952725,-0.194453331,0.17517355,-0.157834698,-0.955995111,0.366909535,0.233149738,0.089274149,0.213644399,0.091655772,2.616440117,2.056345687,1.790438309,#DIV/0!,#DIV/0!,1.070971957,0.798557821,-1.016852138,-0.894063542,pre
#DIV/0!,0.523379278,-0.158210461,0.180933315,0.332980602,-0.183068776,-0.06885282,0.040326365,-0.012589796,0.139637786,0.05454168,0.098989554,0.035388189,-0.057507423,0.159301222,0.276973106,0.482082177,0.174281171,-0.595741849,-1.181302558,0.363390415,0.236103172,0.073667091,0.213701287,0.055358773,0.875157688,1.377215907,1.623815963,#DIV/0!,#DIV/0!,1.145760864,0.658279087,0.173331083,1.034131901,pre
0.5423975,-0.090798274,-0.179969665,-0.038624964,0.07078284,-0.095527626,-0.046320427,0.026087393,0.016708575,0.124821849,0.062926733,0.068082576,-0.045352009,-0.205094644,0.0736856,0.192662348,-0.461361025,0.162007939,-0.211460134,-0.484207821,0.319997744,0.222199441,0.108206491,0.173330266,0.029970256,0.09485641,0.728729594,0.817641341,#DIV/0!,#DIV/0!,-0.011440976,0.129210558,2.267227175,0.913926367,pre
0.5423975,1.105654252,-0.041343961,0.064786443,0.373321982,-0.025540632,-0.049351756,0.001944911,0.017605482,0.097982723,0.070035582,0.025906553,-0.044610684,-0.00230235,0.056332732,0.153203254,0.160647334,0.086153267,0.240261683,-0.39297573,0.262308231,0.160378762,0.150398183,0.131984861,0.04218347,-2.545981132,0.957267158,-2.310948457,#DIV/0!,#DIV/0!,1.192772492,0.529993958,-1.583473085,-0.493595894,pre
0.5423975,-1.28222193,-0.336240466,-0.03028438,-0.011257665,-0.106297736,-0.079897778,0.02910754,-0.023015282,0.100509677,0.074431168,0.004423688,-0.051907338,-0.149677446,-0.006897476,0.096664238,-0.639677128,0.104999948,-0.552557872,-0.578328742,0.287216392,0.139928601,0.159868969,0.091214251,0.011416203,-2.049641193,0.474412385,-1.600655214,#DIV/0!,#DIV/0!,-0.408012709,0.24491014,-3.120726307,-0.843979496,pre
0.5423975,1.105506539,-0.341892284,0.131892216,0.68449316,-0.146444922,-0.085443835,0.049319543,-0.046782376,0.102828838,0.08061125,0.015061266,-0.028278917,0.001351843,0.046550605,0.08910778,-0.389206105,0.062511304,-1.806592978,-1.468802117,0.222465554,0.121598554,0.147327462,0.086351581,0.01401205,-0.966051353,0.735074789,-1.58863932,#DIV/0!,#DIV/0!,0.352300744,0.703087151,0.35600719,1.90499691,pre
#DIV/0!,-1.61062103,-0.656685453,-0.156075848,-0.308220555,-0.03275035,-0.037271317,0.060913113,-0.008370002,0.103796131,0.048990348,0.019291321,-0.046629474,-0.048505355,-0.016805556,0.132419955,-0.398863852,0.00110078,-0.043997765,0.133861202,0.171764893,0.138343106,0.126295589,0.108051308,0.038735728,0.731337512,1.665521057,2.198621372,#DIV/0!,#DIV/0!,-0.358133962,-0.166958587,0.465794643,-0.246393004,pre
2.83642888,0.196580211,-0.730871875,0.031507451,0.165543011,-0.010587702,-0.032837845,0.0576782,0.034450359,0.103689008,0.04580269,0.029236606,-0.032199409,-0.179955625,0.015157138,0.1265844,0.01416061,0.048308503,-0.483523025,-0.508133568,0.200573786,0.13587633,0.119385689,0.120383464,0.036029143,-0.027149993,1.829880571,0.537669988,#DIV/0!,#DIV/0!,0.744930369,0.415467276,-1.676996867,-1.435228873,pre
5.341365396,-0.744028509,-0.378284433,-0.305726922,-0.490624814,-0.138566905,-0.064178431,0.07778372,-0.022173406,0.100675664,0.028933403,0.0042786,-0.137432849,-0.141990087,-0.032407568,0.109863032,-0.50114258,0.054152231,-0.09873527,-1.558554994,0.204186406,0.120839013,0.090495255,0.092049018,-0.001269893,1.471827629,0.488550821,1.913716637,#DIV/0!,#DIV/0!,-0.271671855,0.026420183,2.102603949,0.687141543,pre
-1.792387701,-2.917420267,-0.136850304,0.139723679,0.530962012,-0.057018453,-0.045466817,0.086534564,-0.011019336,0.106133255,0.040066707,0.022010401,0.011960223,-0.089861719,0.052488945,0.143740292,-0.189296206,0.042539925,-0.360235962,-0.382016946,0.181269174,0.117888791,0.103996,0.093645352,-0.000923452,1.977693443,0.720852338,0.595373586,#DIV/0!,#DIV/0!,0.089486903,0.248454917,0.487175585,-0.566616387,pre
-4.928708125,-1.362676158,-0.096160677,-0.257901898,-0.13609699,-0.055933275,-0.046544469,0.098853774,-0.012457694,0.107554017,0.050463265,0.018964042,0.01908047,-0.181918597,0.051916468,0.10064341,-0.96975829,0.010187226,-0.187224172,-0.532903076,0.15015557,0.087016314,0.07480078,0.074541886,-0.008550834,2.371703837,1.338880875,0.570266932,#DIV/0!,#DIV/0!,0.784477417,0.3330854,-0.91129585,-0.977299186,pre
-4.670016313,0.014081999,-0.164871934,0.16847725,0.179998272,-0.057311394,-0.023551438,0.114799355,0.011365124,0.107874249,0.069299662,0.018741372,-0.050850688,-0.265891103,0.006963258,0.129244537,0.020487833,0.088663627,0.252545675,-1.297523132,0.254700611,0.112260397,0.075523422,0.084752014,-0.025780759,2.536415928,0.489035528,1.80458248,#DIV/0!,#DIV/0!,0.515541675,0.391991446,-1.31347909,0.871470551,pre
-3.477594773,-1.917914498,-0.304116017,-0.131513352,0.202658766,-0.06121716,-0.027771914,0.105921036,-0.001226493,0.117778311,0.061961491,0.030043458,0.012162171,0.065138826,0.030349265,0.161007829,0.459796149,-0.021139534,-1.075807765,-0.268383152,0.139793492,0.101016558,0.084640181,0.0872011,0.00422072,1.560320776,1.954601488,3.022220203,#DIV/0!,#DIV/0!,0.069939618,0.248762564,-0.587431906,0.559187023,pre
-3.272928476,0.932963873,-0.148516661,-0.061024628,-0.031488398,-0.025148719,-0.02287078,0.095342912,0.017266923,0.119776731,0.04567811,0.042238457,0.035087006,-0.026257795,0.005965741,0.166958805,0.256927697,-0.08081239,-1.309519341,-0.733779626,0.059690559,0.090133411,0.055722431,0.092469811,0.019514699,1.361416538,2.28152519,1.62031604,#DIV/0!,#DIV/0!,1.373590048,0.44058621,-1.800081298,0.024954318,pre
0.5423975,-0.403279597,-0.237469728,-0.091109243,0.017395895,-0.070020184,-0.037492043,0.092107883,0.009557276,0.117704971,0.051689906,0.031186093,-0.033343726,-0.447735752,0.011263644,0.059752431,-0.80731024,0.016849507,-0.919383727,-0.550926544,0.160824903,0.070659866,0.021179445,0.057601326,-0.044762008,1.497869388,1.19132047,4.020724873,#DIV/0!,#DIV/0!,1.106559903,0.536158593,-1.774424124,-1.40282421,pre
-0.969386935,-0.737168873,-0.254333394,-0.419199227,-0.550742387,-0.16147932,-0.083973932,0.092744543,-0.065264368,0.110831753,0.069944013,0.006994791,-0.051635846,0.239075341,-0.057687952,0.196397123,0.754066564,-0.043470363,-0.681308479,0.293548461,0.063900041,0.05547326,0.071564721,0.070401941,-0.025352109,2.08898528,1.081884684,0.885894241,#DIV/0!,#DIV/0!,-0.038078955,-0.495737187,1.092256308,-1.609869885,pre
0.5423975,-2.307495144,-0.328829027,-0.107164663,0.544906687,-0.076157512,-0.045330042,0.090066395,-0.007543868,0.108817721,0.019346034,0.012072613,0.008791761,0.079908984,-0.005996237,0.193996811,-0.106448427,0.008094325,0.118805774,-0.606154817,0.107906811,0.056930098,0.028544809,0.077713407,0.010338321,2.15467308,2.400923243,0.992541462,#DIV/0!,#DIV/0!,0.185184646,0.565622885,1.235338349,1.107530865,pre
2.431044763,-1.565084267,-0.340052505,-0.223905825,-0.397794725,-0.065599696,-0.061207798,0.073810551,-0.04227522,0.100036151,0.047119148,-0.012340512,-0.086221084,-0.048849572,-0.061216569,0.124689684,0.203844669,0.002063698,-0.067745241,-0.295008914,0.075902383,0.014017843,0.011392428,0.04508506,-0.024089052,2.154673086,1.672337802,0.661363507,#DIV/0!,#DIV/0!,-0.463009196,-0.588567603,-1.301269638,-2.499750189,pre
1.892282212,-0.303436366,-0.352550582,-0.416670138,-0.23637388,-0.069243766,-0.039147761,0.054591926,0.044910462,0.106591972,0.066285581,0.030678514,-0.085289012,-0.200841515,-0.021223507,0.205136419,-0.954516251,-0.00629232,-0.795192723,-0.304572783,0.086248498,0.029833745,0.015537393,0.061001568,-0.048882148,1.762074605,-0.046819321,1.102503482,#DIV/0!,#DIV/0!,3.090695637,0.2984431,1.11486459,-1.361807218,pre
3.424742389,-2.063269734,-0.293274687,-0.148207467,-0.048554517,-0.10390168,-0.05625163,0.075969968,-0.019478038,0.113002038,0.04429957,0.017610355,-0.136092061,0.092039034,-0.068538353,0.216101537,-0.818517194,0.036874009,0.02118297,-1.032136378,0.123261479,0.058399169,0.033084339,0.065935513,-0.032426368,1.222414088,1.775656774,1.218167911,#DIV/0!,#DIV/0!,0.037778171,0.135621115,-0.908755143,0.413618957,pre
-5.527312527,-1.88355483,-0.602026894,-0.095623311,-0.020286402,-0.055407135,-0.043004618,0.083143387,0.000889643,0.114734884,0.05747876,0.039970757,-0.066303998,-0.565381886,-0.022276141,0.09275532,-0.729436738,0.023626793,-1.056493207,-0.649004579,0.129917688,0.060120165,0.02280175,0.05496602,-0.050486501,2.054516457,0.793530427,0.951555459,#DIV/0!,#DIV/0!,0.025562221,0.666935107,2.497699692,-0.147528744,pre
-6.921283007,-2.594987539,-0.360190803,-0.292762317,-0.708989461,-0.110386121,-0.060848136,0.105852386,-0.027882781,0.109065259,0.051765831,0.013460675,-0.114680405,-0.003996269,-0.061247547,0.166666047,0.211185429,-0.031439298,-0.081009439,-1.45461227,0.075048911,0.051201114,0.013107089,0.069084042,-0.040994393,2.277542799,1.141507785,3.844622512,#DIV/0!,#DIV/0!,0.684822576,0.147029519,2.843408468,0.085390091,pre
-5.468581892,1.004951278,-0.371947136,-0.316614149,-0.624741226,-0.129725435,-0.067120266,0.118396649,-0.022552836,0.097188944,0.045254568,0.007056523,-0.144533923,-0.02366378,-0.097961967,0.123562817,0.001460208,-0.126283891,-0.809822379,-0.847895412,2.935E-06,0.018559044,-0.016493491,0.068628438,-0.039898493,3.302797735,-0.064103512,3.119952263,#DIV/0!,#DIV/0!,0.675344793,0.579790492,1.11486459,0.242640315,pre
-4.24756482,-1.251141231,-0.323168396,-0.183763675,-0.490624826,-0.087241147,-0.057788345,0.113496403,-0.026669049,0.092683765,0.019326943,0.010757306,-0.074454796,-0.133449429,-0.078081879,0.062426617,-0.190702456,-0.074451964,-0.660067567,-0.348635402,0.062942074,0.023634264,-0.008619801,0.064970604,-0.025485599,5.138421872,1.628393908,4.204332821,#DIV/0!,#DIV/0!,0.913181127,-0.101029749,0.417579176,0.576328357,pre
-2.877011479,0.085064264,-0.347300026,-0.36351932,0.206220086,-0.140738984,-0.069220642,0.111240727,-0.027411545,0.086984144,0.039866601,0.007076653,-0.12435351,-0.041531114,-0.071069974,0.142246746,-0.938360442,-0.022080492,-0.127169591,-1.410030649,0.116111386,0.019900273,-0.029361224,0.045043474,-0.075259706,4.389856461,0.449123194,2.09899727,#DIV/0!,#DIV/0!,0.371720907,0.738376693,-3.967844486,-1.791996692,pre
0.5423975,-0.455986942,-0.434399608,-0.10880964,0.308713848,-0.130875309,-0.076654963,0.113146238,-0.03805951,0.084773575,0.039362836,0.007859638,-0.083710562,-0.38743447,-0.064460371,0.086297592,-0.017555464,-0.029282895,-0.520822499,-1.039661129,0.09544656,0.0099467,-0.048822828,0.046658841,-0.07487214,3.945899619,0.207548817,1.812366222,#DIV/0!,#DIV/0!,-0.959147385,0.250879084,-1.92056501,-0.840959828,pre
0.5423975,1.788447326,-0.291105923,-0.069495315,-0.134215414,-0.115425478,-0.070699414,0.091969366,-0.034170481,0.078245387,0.017315851,0.007103829,-0.106233324,-0.035569691,-0.061685435,0.18603237,0.224288779,-0.016248247,-0.830195467,-1.401167571,0.094011852,0.018966621,-0.052758341,0.070753424,-0.074921947,4.811392558,0.480247735,0.791275137,#DIV/0!,#DIV/0!,-0.074087222,0.48356224,-1.664497295,0.929116331,pre
-1.36516297,-1.45965249,-0.248189305,-0.110140479,-0.706502634,-0.089342502,-0.060985835,0.101548893,-0.01820671,0.094620214,0.043078349,0.031874181,-0.035482638,0.019463188,-0.036467679,0.174738307,-0.534715603,0.002937271,-0.332058088,-0.774061202,0.097623961,0.030429693,-0.044882269,0.094834342,-0.008289365,2.760971427,0.953122435,1.847662259,#DIV/0!,#DIV/0!,0.521164524,0.009252939,-0.449686424,-1.331103976,pre
